,Date,Area,Rain
3532,1995-05-01,Rudraprayag,4.619
3533,1995-06-01,Rudraprayag,127.399
3534,1995-07-01,Rudraprayag,256.858
3535,1995-08-01,Rudraprayag,443.82
3536,1995-09-01,Rudraprayag,186.393
3537,1995-10-01,Rudraprayag,3.367
3538,1995-11-01,Rudraprayag,34.607
3539,1995-12-01,Rudraprayag,0.556
3540,1996-01-01,Rudraprayag,70.437
3541,1996-02-01,Rudraprayag,57.914
3542,1996-03-01,Rudraprayag,31.226
3543,1996-04-01,Rudraprayag,26.666
3544,1996-05-01,Rudraprayag,57.858
3545,1996-06-01,Rudraprayag,196.61
3546,1996-07-01,Rudraprayag,312.047
3547,1996-08-01,Rudraprayag,322.968
3548,1996-09-01,Rudraprayag,251.963
3549,1996-10-01,Rudraprayag,36.487
3550,1996-11-01,Rudraprayag,0.0
3551,1996-12-01,Rudraprayag,3.905
3552,1997-01-01,Rudraprayag,23.252
3553,1997-02-01,Rudraprayag,12.763
3554,1997-03-01,Rudraprayag,24.418
3555,1997-04-01,Rudraprayag,7.196
3556,1997-05-01,Rudraprayag,50.433
3557,1997-06-01,Rudraprayag,212.665
3558,1997-07-01,Rudraprayag,96.258
3559,1997-08-01,Rudraprayag,214.794
3560,1997-09-01,Rudraprayag,64.554
3561,1997-10-01,Rudraprayag,32.255
3562,1997-11-01,Rudraprayag,20.158
3563,1997-12-01,Rudraprayag,11.953
3564,1998-01-01,Rudraprayag,18.744
3565,1998-02-01,Rudraprayag,40.154
3566,1998-03-01,Rudraprayag,67.76
3567,1998-04-01,Rudraprayag,54.755
3568,1998-05-01,Rudraprayag,25.183
3569,1998-06-01,Rudraprayag,31.537
3570,1998-07-01,Rudraprayag,283.0
3571,1998-08-01,Rudraprayag,397.528
3572,1998-09-01,Rudraprayag,96.64
3573,1998-10-01,Rudraprayag,42.667
3574,1998-11-01,Rudraprayag,8.009
3575,1998-12-01,Rudraprayag,3.684
3576,1999-01-01,Rudraprayag,21.099
3577,1999-02-01,Rudraprayag,14.001
3578,1999-03-01,Rudraprayag,1.687
3579,1999-04-01,Rudraprayag,13.337
3580,1999-05-01,Rudraprayag,36.424
3581,1999-06-01,Rudraprayag,125.361
3582,1999-07-01,Rudraprayag,148.727
3583,1999-08-01,Rudraprayag,172.346
3584,1999-09-01,Rudraprayag,149.359
3585,1999-10-01,Rudraprayag,31.549
3586,1999-11-01,Rudraprayag,1.145
3587,1999-12-01,Rudraprayag,11.266
3588,2000-01-01,Rudraprayag,15.392
3589,2000-02-01,Rudraprayag,72.449
3590,2000-03-01,Rudraprayag,16.962
3591,2000-04-01,Rudraprayag,10.621
3592,2000-05-01,Rudraprayag,59.512
3593,2000-06-01,Rudraprayag,214.334
3594,2000-07-01,Rudraprayag,170.704
3595,2000-08-01,Rudraprayag,249.883
3596,2000-09-01,Rudraprayag,79.982
3597,2000-10-01,Rudraprayag,0.288
3598,2000-11-01,Rudraprayag,0.19
3599,2000-12-01,Rudraprayag,0.325
3600,1971-01-01,Tehri Garhwal,18.153
3601,1971-02-01,Tehri Garhwal,23.486
3602,1971-03-01,Tehri Garhwal,14.533
3603,1971-04-01,Tehri Garhwal,20.804
3604,1971-05-01,Tehri Garhwal,88.573
3605,1971-06-01,Tehri Garhwal,169.518
3606,1971-07-01,Tehri Garhwal,366.256
3607,1971-08-01,Tehri Garhwal,356.495
3608,1971-09-01,Tehri Garhwal,178.92
3609,1971-10-01,Tehri Garhwal,78.838
3610,1971-11-01,Tehri Garhwal,12.499
3611,1971-12-01,Tehri Garhwal,0.256
3612,1972-01-01,Tehri Garhwal,15.171
3613,1972-02-01,Tehri Garhwal,31.533
3614,1972-03-01,Tehri Garhwal,8.468
3615,1972-04-01,Tehri Garhwal,17.572
3616,1972-05-01,Tehri Garhwal,8.819
3617,1972-06-01,Tehri Garhwal,57.36
3618,1972-07-01,Tehri Garhwal,283.577
3619,1972-08-01,Tehri Garhwal,231.426
3620,1972-09-01,Tehri Garhwal,332.092
3621,1972-10-01,Tehri Garhwal,44.533
3622,1972-11-01,Tehri Garhwal,9.879
3623,1972-12-01,Tehri Garhwal,5.131
3624,1973-01-01,Tehri Garhwal,29.027
3625,1973-02-01,Tehri Garhwal,20.124
3626,1973-03-01,Tehri Garhwal,20.901
3627,1973-04-01,Tehri Garhwal,0.557
3628,1973-05-01,Tehri Garhwal,26.139
3629,1973-06-01,Tehri Garhwal,214.133
3630,1973-07-01,Tehri Garhwal,205.557
3631,1973-08-01,Tehri Garhwal,384.589
3632,1973-09-01,Tehri Garhwal,111.811
3633,1973-10-01,Tehri Garhwal,55.646
3634,1973-11-01,Tehri Garhwal,0.0
3635,1973-12-01,Tehri Garhwal,6.327
3636,1974-01-01,Tehri Garhwal,18.822
3637,1974-02-01,Tehri Garhwal,19.095
3638,1974-03-01,Tehri Garhwal,5.147
3639,1974-04-01,Tehri Garhwal,2.101
3640,1974-05-01,Tehri Garhwal,32.082
3641,1974-06-01,Tehri Garhwal,83.011
3642,1974-07-01,Tehri Garhwal,255.971
3643,1974-08-01,Tehri Garhwal,165.172
3644,1974-09-01,Tehri Garhwal,47.097
3645,1974-10-01,Tehri Garhwal,7.184
3646,1974-11-01,Tehri Garhwal,0.0
3647,1974-12-01,Tehri Garhwal,20.377
3648,1975-01-01,Tehri Garhwal,62.717
3649,1975-02-01,Tehri Garhwal,29.677
3650,1975-03-01,Tehri Garhwal,30.735
3651,1975-04-01,Tehri Garhwal,1.526
3652,1975-05-01,Tehri Garhwal,5.646
3653,1975-06-01,Tehri Garhwal,133.9
3654,1975-07-01,Tehri Garhwal,362.967
3655,1975-08-01,Tehri Garhwal,300.77
3656,1975-09-01,Tehri Garhwal,261.456
3657,1975-10-01,Tehri Garhwal,16.433
3658,1975-11-01,Tehri Garhwal,0.0
3659,1975-12-01,Tehri Garhwal,0.001
3660,1976-01-01,Tehri Garhwal,8.316
3661,1976-02-01,Tehri Garhwal,52.96
3662,1976-03-01,Tehri Garhwal,12.85
3663,1976-04-01,Tehri Garhwal,20.572
3664,1976-05-01,Tehri Garhwal,20.053
3665,1976-06-01,Tehri Garhwal,230.472
3666,1976-07-01,Tehri Garhwal,236.775
3667,1976-08-01,Tehri Garhwal,614.561
3668,1976-09-01,Tehri Garhwal,106.913
3669,1976-10-01,Tehri Garhwal,15.246
3670,1976-11-01,Tehri Garhwal,0.0
3671,1976-12-01,Tehri Garhwal,0.611
3672,1977-01-01,Tehri Garhwal,43.54
3673,1977-02-01,Tehri Garhwal,4.347
3674,1977-03-01,Tehri Garhwal,1.853
3675,1977-04-01,Tehri Garhwal,43.667
3676,1977-05-01,Tehri Garhwal,71.312
3677,1977-06-01,Tehri Garhwal,227.98
3678,1977-07-01,Tehri Garhwal,321.642
3679,1977-08-01,Tehri Garhwal,194.769
3680,1977-09-01,Tehri Garhwal,111.662
3681,1977-10-01,Tehri Garhwal,25.976
3682,1977-11-01,Tehri Garhwal,0.289
3683,1977-12-01,Tehri Garhwal,15.397
3684,1978-01-01,Tehri Garhwal,6.741
3685,1978-02-01,Tehri Garhwal,12.1
3686,1978-03-01,Tehri Garhwal,59.018
3687,1978-04-01,Tehri Garhwal,13.436
3688,1978-05-01,Tehri Garhwal,3.497
3689,1978-06-01,Tehri Garhwal,137.852
3690,1978-07-01,Tehri Garhwal,316.029
3691,1978-08-01,Tehri Garhwal,439.675
3692,1978-09-01,Tehri Garhwal,246.161
3693,1978-10-01,Tehri Garhwal,5.137
3694,1978-11-01,Tehri Garhwal,10.194
3695,1978-12-01,Tehri Garhwal,6.064
3696,1979-01-01,Tehri Garhwal,22.932
3697,1979-02-01,Tehri Garhwal,52.347
3698,1979-03-01,Tehri Garhwal,32.064
3699,1979-04-01,Tehri Garhwal,10.622
3700,1979-05-01,Tehri Garhwal,44.374
3701,1979-06-01,Tehri Garhwal,65.015
3702,1979-07-01,Tehri Garhwal,240.609
3703,1979-08-01,Tehri Garhwal,146.707
3704,1979-09-01,Tehri Garhwal,91.321
3705,1979-10-01,Tehri Garhwal,8.716
3706,1979-11-01,Tehri Garhwal,18.358
3707,1979-12-01,Tehri Garhwal,5.541
3708,1980-01-01,Tehri Garhwal,11.803
3709,1980-02-01,Tehri Garhwal,28.144
3710,1980-03-01,Tehri Garhwal,36.315
3711,1980-04-01,Tehri Garhwal,6.132
3712,1980-05-01,Tehri Garhwal,17.042
3713,1980-06-01,Tehri Garhwal,184.671
3714,1980-07-01,Tehri Garhwal,622.496
3715,1980-08-01,Tehri Garhwal,409.95
3716,1980-09-01,Tehri Garhwal,228.028
3717,1980-10-01,Tehri Garhwal,24.62
3718,1980-11-01,Tehri Garhwal,4.211
3719,1980-12-01,Tehri Garhwal,8.169
3720,1981-01-01,Tehri Garhwal,64.432
3721,1981-02-01,Tehri Garhwal,19.004
3722,1981-03-01,Tehri Garhwal,52.419
3723,1981-04-01,Tehri Garhwal,9.734
3724,1981-05-01,Tehri Garhwal,28.728
3725,1981-06-01,Tehri Garhwal,68.003
3726,1981-07-01,Tehri Garhwal,482.927
3727,1981-08-01,Tehri Garhwal,146.712
3728,1981-09-01,Tehri Garhwal,52.019
3729,1981-10-01,Tehri Garhwal,7.278
3730,1981-11-01,Tehri Garhwal,36.868
3731,1981-12-01,Tehri Garhwal,1.886
3732,1982-01-01,Tehri Garhwal,31.673
3733,1982-02-01,Tehri Garhwal,9.726
3734,1982-03-01,Tehri Garhwal,84.311
3735,1982-04-01,Tehri Garhwal,28.134
3736,1982-05-01,Tehri Garhwal,51.452
3737,1982-06-01,Tehri Garhwal,29.682
3738,1982-07-01,Tehri Garhwal,150.041
3739,1982-08-01,Tehri Garhwal,370.129
3740,1982-09-01,Tehri Garhwal,40.107
3741,1982-10-01,Tehri Garhwal,8.547
3742,1982-11-01,Tehri Garhwal,9.58
3743,1982-12-01,Tehri Garhwal,19.287
3744,1983-01-01,Tehri Garhwal,64.346
3745,1983-02-01,Tehri Garhwal,18.725
3746,1983-03-01,Tehri Garhwal,40.359
3747,1983-04-01,Tehri Garhwal,63.239
3748,1983-05-01,Tehri Garhwal,61.693
3749,1983-06-01,Tehri Garhwal,174.957
3750,1983-07-01,Tehri Garhwal,285.658
3751,1983-08-01,Tehri Garhwal,222.504
3752,1983-09-01,Tehri Garhwal,251.914
3753,1983-10-01,Tehri Garhwal,38.562
3754,1983-11-01,Tehri Garhwal,0.0
3755,1983-12-01,Tehri Garhwal,7.626
3756,1984-01-01,Tehri Garhwal,8.454
3757,1984-02-01,Tehri Garhwal,91.048
3758,1984-03-01,Tehri Garhwal,7.614
3759,1984-04-01,Tehri Garhwal,21.769
3760,1984-05-01,Tehri Garhwal,0.879
3761,1984-06-01,Tehri Garhwal,114.84
3762,1984-07-01,Tehri Garhwal,371.292
3763,1984-08-01,Tehri Garhwal,253.899
3764,1984-09-01,Tehri Garhwal,140.32
3765,1984-10-01,Tehri Garhwal,1.212
3766,1984-11-01,Tehri Garhwal,0.0
3767,1984-12-01,Tehri Garhwal,14.105
3768,1985-01-01,Tehri Garhwal,30.578
3769,1985-02-01,Tehri Garhwal,1.771
3770,1985-03-01,Tehri Garhwal,6.767
3771,1985-04-01,Tehri Garhwal,28.242
3772,1985-05-01,Tehri Garhwal,33.937
3773,1985-06-01,Tehri Garhwal,152.068
3774,1985-07-01,Tehri Garhwal,452.993
3775,1985-08-01,Tehri Garhwal,302.483
3776,1985-09-01,Tehri Garhwal,149.236
3777,1985-10-01,Tehri Garhwal,65.07
3778,1985-11-01,Tehri Garhwal,0.598
3779,1985-12-01,Tehri Garhwal,36.396
3780,1986-01-01,Tehri Garhwal,4.284
3781,1986-02-01,Tehri Garhwal,34.519
3782,1986-03-01,Tehri Garhwal,18.564
3783,1986-04-01,Tehri Garhwal,22.328
3784,1986-05-01,Tehri Garhwal,59.8
3785,1986-06-01,Tehri Garhwal,90.031
3786,1986-07-01,Tehri Garhwal,419.457
3787,1986-08-01,Tehri Garhwal,226.69
3788,1986-09-01,Tehri Garhwal,195.633
3789,1986-10-01,Tehri Garhwal,21.845
3790,1986-11-01,Tehri Garhwal,8.904
3791,1986-12-01,Tehri Garhwal,55.644
3792,1987-01-01,Tehri Garhwal,35.21
3793,1987-02-01,Tehri Garhwal,31.219
3794,1987-03-01,Tehri Garhwal,11.582
3795,1987-04-01,Tehri Garhwal,12.754
3796,1987-05-01,Tehri Garhwal,53.621
3797,1987-06-01,Tehri Garhwal,28.099
3798,1987-07-01,Tehri Garhwal,59.771
3799,1987-08-01,Tehri Garhwal,214.638
3800,1987-09-01,Tehri Garhwal,42.9
3801,1987-10-01,Tehri Garhwal,6.725
3802,1987-11-01,Tehri Garhwal,0.0
3803,1987-12-01,Tehri Garhwal,15.508
3804,1988-01-01,Tehri Garhwal,8.619
3805,1988-02-01,Tehri Garhwal,28.049
3806,1988-03-01,Tehri Garhwal,34.892
3807,1988-04-01,Tehri Garhwal,21.083
3808,1988-05-01,Tehri Garhwal,14.748
3809,1988-06-01,Tehri Garhwal,118.202
3810,1988-07-01,Tehri Garhwal,477.779
3811,1988-08-01,Tehri Garhwal,337.25
3812,1988-09-01,Tehri Garhwal,134.375
3813,1988-10-01,Tehri Garhwal,8.323
3814,1988-11-01,Tehri Garhwal,0.671
3815,1988-12-01,Tehri Garhwal,24.407
3816,1989-01-01,Tehri Garhwal,68.278
3817,1989-02-01,Tehri Garhwal,12.142
3818,1989-03-01,Tehri Garhwal,19.565
3819,1989-04-01,Tehri Garhwal,2.343
3820,1989-05-01,Tehri Garhwal,19.273
3821,1989-06-01,Tehri Garhwal,107.707
3822,1989-07-01,Tehri Garhwal,313.285
3823,1989-08-01,Tehri Garhwal,212.415
3824,1989-09-01,Tehri Garhwal,91.584
3825,1989-10-01,Tehri Garhwal,5.007
3826,1989-11-01,Tehri Garhwal,6.148
3827,1989-12-01,Tehri Garhwal,8.383
3828,1990-01-01,Tehri Garhwal,3.165
3829,1990-02-01,Tehri Garhwal,74.02
3830,1990-03-01,Tehri Garhwal,49.205
3831,1990-04-01,Tehri Garhwal,11.201
3832,1990-05-01,Tehri Garhwal,73.99
3833,1990-06-01,Tehri Garhwal,75.284
3834,1990-07-01,Tehri Garhwal,364.32
3835,1990-08-01,Tehri Garhwal,341.221
3836,1990-09-01,Tehri Garhwal,173.533
3837,1990-10-01,Tehri Garhwal,12.123
3838,1990-11-01,Tehri Garhwal,14.412
3839,1990-12-01,Tehri Garhwal,44.042
3840,1991-01-01,Tehri Garhwal,3.287
3841,1991-02-01,Tehri Garhwal,26.613
3842,1991-03-01,Tehri Garhwal,20.41
3843,1991-04-01,Tehri Garhwal,34.288
3844,1991-05-01,Tehri Garhwal,47.379
3845,1991-06-01,Tehri Garhwal,97.391
3846,1991-07-01,Tehri Garhwal,69.534
3847,1991-08-01,Tehri Garhwal,318.526
3848,1991-09-01,Tehri Garhwal,88.362
3849,1991-10-01,Tehri Garhwal,1.117
3850,1991-11-01,Tehri Garhwal,9.408
3851,1991-12-01,Tehri Garhwal,9.003
3852,1992-01-01,Tehri Garhwal,32.913
3853,1992-02-01,Tehri Garhwal,60.924
3854,1992-03-01,Tehri Garhwal,20.908
3855,1992-04-01,Tehri Garhwal,9.041
3856,1992-05-01,Tehri Garhwal,36.05
3857,1992-06-01,Tehri Garhwal,80.467
3858,1992-07-01,Tehri Garhwal,225.165
3859,1992-08-01,Tehri Garhwal,260.435
3860,1992-09-01,Tehri Garhwal,85.033
3861,1992-10-01,Tehri Garhwal,12.252
3862,1992-11-01,Tehri Garhwal,38.797
3863,1992-12-01,Tehri Garhwal,0.269
3864,1993-01-01,Tehri Garhwal,19.925
3865,1993-02-01,Tehri Garhwal,23.173
3866,1993-03-01,Tehri Garhwal,16.15
3867,1993-04-01,Tehri Garhwal,10.128
3868,1993-05-01,Tehri Garhwal,31.584
3869,1993-06-01,Tehri Garhwal,250.497
3870,1993-07-01,Tehri Garhwal,266.93
3871,1993-08-01,Tehri Garhwal,96.001
3872,1993-09-01,Tehri Garhwal,227.93
3873,1993-10-01,Tehri Garhwal,0.201
3874,1993-11-01,Tehri Garhwal,0.0
3875,1993-12-01,Tehri Garhwal,0.001
3876,1994-01-01,Tehri Garhwal,15.105
3877,1994-02-01,Tehri Garhwal,8.465
3878,1994-03-01,Tehri Garhwal,21.774
3879,1994-04-01,Tehri Garhwal,10.19
3880,1994-05-01,Tehri Garhwal,53.7
3881,1994-06-01,Tehri Garhwal,60.308
3882,1994-07-01,Tehri Garhwal,322.529
3883,1994-08-01,Tehri Garhwal,311.532
3884,1994-09-01,Tehri Garhwal,96.683
3885,1994-10-01,Tehri Garhwal,2.081
3886,1994-11-01,Tehri Garhwal,0.0
3887,1994-12-01,Tehri Garhwal,3.25
3888,1995-01-01,Tehri Garhwal,47.334
3889,1995-02-01,Tehri Garhwal,74.797
3890,1995-03-01,Tehri Garhwal,53.888
3891,1995-04-01,Tehri Garhwal,12.133
3892,1995-05-01,Tehri Garhwal,3.102
3893,1995-06-01,Tehri Garhwal,107.504
3894,1995-07-01,Tehri Garhwal,253.519
3895,1995-08-01,Tehri Garhwal,442.153
3896,1995-09-01,Tehri Garhwal,195.637
3897,1995-10-01,Tehri Garhwal,2.846
3898,1995-11-01,Tehri Garhwal,24.55
3899,1995-12-01,Tehri Garhwal,0.755
3900,1996-01-01,Tehri Garhwal,59.637
3901,1996-02-01,Tehri Garhwal,49.169
3902,1996-03-01,Tehri Garhwal,21.249
3903,1996-04-01,Tehri Garhwal,16.133
3904,1996-05-01,Tehri Garhwal,41.158
3905,1996-06-01,Tehri Garhwal,212.536
3906,1996-07-01,Tehri Garhwal,234.826
3907,1996-08-01,Tehri Garhwal,393.387
3908,1996-09-01,Tehri Garhwal,244.313
3909,1996-10-01,Tehri Garhwal,26.169
3910,1996-11-01,Tehri Garhwal,0.0
3911,1996-12-01,Tehri Garhwal,2.274
3912,1997-01-01,Tehri Garhwal,21.976
3913,1997-02-01,Tehri Garhwal,9.329
3914,1997-03-01,Tehri Garhwal,15.82
3915,1997-04-01,Tehri Garhwal,22.465
3916,1997-05-01,Tehri Garhwal,37.107
3917,1997-06-01,Tehri Garhwal,207.387
3918,1997-07-01,Tehri Garhwal,151.29
3919,1997-08-01,Tehri Garhwal,213.777
3920,1997-09-01,Tehri Garhwal,76.163
3921,1997-10-01,Tehri Garhwal,27.013
3922,1997-11-01,Tehri Garhwal,18.053
3923,1997-12-01,Tehri Garhwal,8.32
3924,1998-01-01,Tehri Garhwal,12.754
3925,1998-02-01,Tehri Garhwal,36.052
3926,1998-03-01,Tehri Garhwal,47.375
3927,1998-04-01,Tehri Garhwal,34.951
3928,1998-05-01,Tehri Garhwal,16.043
3929,1998-06-01,Tehri Garhwal,17.934
3930,1998-07-01,Tehri Garhwal,291.182
3931,1998-08-01,Tehri Garhwal,350.338
3932,1998-09-01,Tehri Garhwal,111.161
3933,1998-10-01,Tehri Garhwal,42.91
3934,1998-11-01,Tehri Garhwal,6.389
3935,1998-12-01,Tehri Garhwal,2.271
3936,1999-01-01,Tehri Garhwal,18.318
3937,1999-02-01,Tehri Garhwal,13.683
3938,1999-03-01,Tehri Garhwal,3.202
3939,1999-04-01,Tehri Garhwal,7.804
3940,1999-05-01,Tehri Garhwal,28.654
3941,1999-06-01,Tehri Garhwal,116.091
3942,1999-07-01,Tehri Garhwal,137.628
3943,1999-08-01,Tehri Garhwal,167.319
3944,1999-09-01,Tehri Garhwal,140.467
3945,1999-10-01,Tehri Garhwal,21.042
3946,1999-11-01,Tehri Garhwal,1.652
3947,1999-12-01,Tehri Garhwal,8.518
3948,2000-01-01,Tehri Garhwal,17.052
3949,2000-02-01,Tehri Garhwal,55.598
3950,2000-03-01,Tehri Garhwal,12.87
3951,2000-04-01,Tehri Garhwal,5.741
3952,2000-05-01,Tehri Garhwal,39.398
3953,2000-06-01,Tehri Garhwal,190.614
3954,2000-07-01,Tehri Garhwal,190.605
3955,2000-08-01,Tehri Garhwal,245.862
3956,2000-09-01,Tehri Garhwal,82.988
3957,2000-10-01,Tehri Garhwal,0.201
3958,2000-11-01,Tehri Garhwal,0.714
3959,2000-12-01,Tehri Garhwal,0.629
3960,1971-01-01,Udham Singh Nagar,18.624
3961,1971-02-01,Udham Singh Nagar,17.018
3962,1971-03-01,Udham Singh Nagar,11.065
3963,1971-04-01,Udham Singh Nagar,13.01
3964,1971-05-01,Udham Singh Nagar,50.379
3965,1971-06-01,Udham Singh Nagar,192.076
3966,1971-07-01,Udham Singh Nagar,380.696
3967,1971-08-01,Udham Singh Nagar,386.201
3968,1971-09-01,Udham Singh Nagar,249.103
3969,1971-10-01,Udham Singh Nagar,124.35
3970,1971-11-01,Udham Singh Nagar,7.175
3971,1971-12-01,Udham Singh Nagar,0.2
3972,1972-01-01,Udham Singh Nagar,8.266
3973,1972-02-01,Udham Singh Nagar,27.381
3974,1972-03-01,Udham Singh Nagar,5.452
3975,1972-04-01,Udham Singh Nagar,13.3
3976,1972-05-01,Udham Singh Nagar,2.137
3977,1972-06-01,Udham Singh Nagar,67.669
3978,1972-07-01,Udham Singh Nagar,352.326
3979,1972-08-01,Udham Singh Nagar,277.894
3980,1972-09-01,Udham Singh Nagar,276.347
3981,1972-10-01,Udham Singh Nagar,37.041
3982,1972-11-01,Udham Singh Nagar,2.945
3983,1972-12-01,Udham Singh Nagar,1.749
3984,1973-01-01,Udham Singh Nagar,22.809
3985,1973-02-01,Udham Singh Nagar,15.258
3986,1973-03-01,Udham Singh Nagar,14.63
3987,1973-04-01,Udham Singh Nagar,0.092
3988,1973-05-01,Udham Singh Nagar,18.762
3989,1973-06-01,Udham Singh Nagar,197.66
3990,1973-07-01,Udham Singh Nagar,175.814
3991,1973-08-01,Udham Singh Nagar,380.659
3992,1973-09-01,Udham Singh Nagar,125.968
3993,1973-10-01,Udham Singh Nagar,94.155
3994,1973-11-01,Udham Singh Nagar,0.019
3995,1973-12-01,Udham Singh Nagar,0.595
3996,1974-01-01,Udham Singh Nagar,9.747
3997,1974-02-01,Udham Singh Nagar,8.06
3998,1974-03-01,Udham Singh Nagar,4.159
3999,1974-04-01,Udham Singh Nagar,1.517
4000,1974-05-01,Udham Singh Nagar,13.808
4001,1974-06-01,Udham Singh Nagar,78.819
4002,1974-07-01,Udham Singh Nagar,256.7
4003,1974-08-01,Udham Singh Nagar,178.001
4004,1974-09-01,Udham Singh Nagar,33.939
4005,1974-10-01,Udham Singh Nagar,20.185
4006,1974-11-01,Udham Singh Nagar,0.0
4007,1974-12-01,Udham Singh Nagar,15.678
4008,1975-01-01,Udham Singh Nagar,44.349
4009,1975-02-01,Udham Singh Nagar,16.998
4010,1975-03-01,Udham Singh Nagar,16.54
4011,1975-04-01,Udham Singh Nagar,2.859
4012,1975-05-01,Udham Singh Nagar,5.353
4013,1975-06-01,Udham Singh Nagar,148.887
4014,1975-07-01,Udham Singh Nagar,354.633
4015,1975-08-01,Udham Singh Nagar,298.425
4016,1975-09-01,Udham Singh Nagar,265.583
4017,1975-10-01,Udham Singh Nagar,24.842
4018,1975-11-01,Udham Singh Nagar,0.0
4019,1975-12-01,Udham Singh Nagar,0.0
4020,1976-01-01,Udham Singh Nagar,3.518
4021,1976-02-01,Udham Singh Nagar,35.08
4022,1976-03-01,Udham Singh Nagar,7.934
4023,1976-04-01,Udham Singh Nagar,14.59
4024,1976-05-01,Udham Singh Nagar,16.81
4025,1976-06-01,Udham Singh Nagar,97.472
4026,1976-07-01,Udham Singh Nagar,231.572
4027,1976-08-01,Udham Singh Nagar,533.08
4028,1976-09-01,Udham Singh Nagar,87.369
4029,1976-10-01,Udham Singh Nagar,5.954
4030,1976-11-01,Udham Singh Nagar,0.541
4031,1976-12-01,Udham Singh Nagar,0.593
4032,1977-01-01,Udham Singh Nagar,24.2
4033,1977-02-01,Udham Singh Nagar,4.102
4034,1977-03-01,Udham Singh Nagar,1.196
4035,1977-04-01,Udham Singh Nagar,19.238
4036,1977-05-01,Udham Singh Nagar,49.066
4037,1977-06-01,Udham Singh Nagar,118.846
4038,1977-07-01,Udham Singh Nagar,349.854
4039,1977-08-01,Udham Singh Nagar,193.012
4040,1977-09-01,Udham Singh Nagar,142.184
4041,1977-10-01,Udham Singh Nagar,22.347
4042,1977-11-01,Udham Singh Nagar,0.08
4043,1977-12-01,Udham Singh Nagar,11.859
4044,1978-01-01,Udham Singh Nagar,6.072
4045,1978-02-01,Udham Singh Nagar,16.194
4046,1978-03-01,Udham Singh Nagar,41.76
4047,1978-04-01,Udham Singh Nagar,6.108
4048,1978-05-01,Udham Singh Nagar,3.596
4049,1978-06-01,Udham Singh Nagar,136.622
4050,1978-07-01,Udham Singh Nagar,194.853
4051,1978-08-01,Udham Singh Nagar,358.862
4052,1978-09-01,Udham Singh Nagar,207.574
4053,1978-10-01,Udham Singh Nagar,10.955
4054,1978-11-01,Udham Singh Nagar,2.519
4055,1978-12-01,Udham Singh Nagar,6.598
4056,1979-01-01,Udham Singh Nagar,18.662
4057,1979-02-01,Udham Singh Nagar,32.36
4058,1979-03-01,Udham Singh Nagar,18.857
4059,1979-04-01,Udham Singh Nagar,7.915
4060,1979-05-01,Udham Singh Nagar,34.634
4061,1979-06-01,Udham Singh Nagar,73.332
4062,1979-07-01,Udham Singh Nagar,191.308
4063,1979-08-01,Udham Singh Nagar,175.208
4064,1979-09-01,Udham Singh Nagar,21.333
4065,1979-10-01,Udham Singh Nagar,0.981
4066,1979-11-01,Udham Singh Nagar,11.113
4067,1979-12-01,Udham Singh Nagar,5.877
4068,1980-01-01,Udham Singh Nagar,5.234
4069,1980-02-01,Udham Singh Nagar,13.311
4070,1980-03-01,Udham Singh Nagar,29.345
4071,1980-04-01,Udham Singh Nagar,3.222
4072,1980-05-01,Udham Singh Nagar,5.367
4073,1980-06-01,Udham Singh Nagar,191.797
4074,1980-07-01,Udham Singh Nagar,583.698
4075,1980-08-01,Udham Singh Nagar,430.372
4076,1980-09-01,Udham Singh Nagar,285.315
4077,1980-10-01,Udham Singh Nagar,36.581
4078,1980-11-01,Udham Singh Nagar,0.974
4079,1980-12-01,Udham Singh Nagar,9.151
4080,1981-01-01,Udham Singh Nagar,30.306
4081,1981-02-01,Udham Singh Nagar,10.122
4082,1981-03-01,Udham Singh Nagar,38.021
4083,1981-04-01,Udham Singh Nagar,1.325
4084,1981-05-01,Udham Singh Nagar,43.749
4085,1981-06-01,Udham Singh Nagar,149.819
4086,1981-07-01,Udham Singh Nagar,461.207
4087,1981-08-01,Udham Singh Nagar,149.842
4088,1981-09-01,Udham Singh Nagar,94.04
4089,1981-10-01,Udham Singh Nagar,0.441
4090,1981-11-01,Udham Singh Nagar,18.208
4091,1981-12-01,Udham Singh Nagar,2.696
4092,1982-01-01,Udham Singh Nagar,27.835
4093,1982-02-01,Udham Singh Nagar,10.661
4094,1982-03-01,Udham Singh Nagar,57.311
4095,1982-04-01,Udham Singh Nagar,20.381
4096,1982-05-01,Udham Singh Nagar,41.496
4097,1982-06-01,Udham Singh Nagar,50.195
4098,1982-07-01,Udham Singh Nagar,206.36
4099,1982-08-01,Udham Singh Nagar,473.132
4100,1982-09-01,Udham Singh Nagar,86.92
4101,1982-10-01,Udham Singh Nagar,16.976
4102,1982-11-01,Udham Singh Nagar,3.443
4103,1982-12-01,Udham Singh Nagar,10.888
4104,1983-01-01,Udham Singh Nagar,47.495
4105,1983-02-01,Udham Singh Nagar,9.392
4106,1983-03-01,Udham Singh Nagar,13.394
4107,1983-04-01,Udham Singh Nagar,45.112
4108,1983-05-01,Udham Singh Nagar,54.502
4109,1983-06-01,Udham Singh Nagar,158.354
4110,1983-07-01,Udham Singh Nagar,248.013
4111,1983-08-01,Udham Singh Nagar,188.096
4112,1983-09-01,Udham Singh Nagar,357.013
4113,1983-10-01,Udham Singh Nagar,40.32
